EX,EM,69r0,69r2,69r8,69r32,69r128,69r512
350,"456,751","6,468,986","115,378,689","165,254,581","70,353,578","22,956,462","11,265,442"
350,"461,392","5,902,231","108,258,821","153,558,495","65,303,881","21,313,856","10,606,173"
350,"466,035","5,198,848","98,584,108","141,257,929","58,936,658","18,583,719","837,036"
350,"470,681","5,267,611","91,137,683","131,044,062","55,628,555","18,178,187","8,474,904"
350,"475,329","5,995,251","83,511,152","119,182,757","50,575,816","16,662,818","7,390,943"
350,"479,98","501,473","7,659,721","108,259,097","46,155,212","15,126,561","6,575,909"
350,"484,634","3,891,831","68,562,491","98,203,916","41,182,175","1,332,149","5,356,593"
350,"489,291","4,288,188","640,837","89,670,778","37,410,934","12,450,297","4,751,753"
350,"493,95","3,520,892","58,147,968","80,407,406","33,931,682","10,498,728","4,158,136"
350,"498,612","3,373,037","53,152,672","73,236,978","3,137,939","9,965,892","444,627"
350,"503,276","3,695,298","48,349,233","67,091,993","27,741,127","930,277","379,558"
350,"507,943","2,180,068","42,843,425","59,246,348","245,004","7,677,237","2,730,846"
350,"512,612","2,977,023","38,860,762","56,025,982","23,180,238","7,198,488","3,146,151"
350,"517,284","2,296,376","35,101,878","48,129,059","19,329,624","5,598,576","2,019,315"
350,"521,959","1,645,295","31,828,912","44,092,093","18,970,095","5,783,986","2,482,319"
350,"526,635","1,842,636","28,263,174","39,078,851","1,684,426","5,435,005","209,636"
350,"531,314","1,797,118","25,743,181","34,461,174","14,868,821","4,324,908","1,384,672"
350,"535,996","913,596","23,219,937","32,326,053","13,858,269","398,147","1,067,471"
350,"540,68","1,873,661","20,836,048","28,988,861","12,115,752","3,759,925","1,609,235"
350,"545,366","1,767,078","19,689,192","2,662,436","11,673,311","3,793,293","1,465,562"
350,"550,055","1,136,415","17,528,787","23,820,388","10,205,645","2,803,689","370,967"
350,"554,746","518,708","15,594,491","21,353,173","8,714,199","2,625,812","116,139"
350,"559,439","1,028,522","14,971,226","20,077,216","8,429,223","2,612,654","133,385"
350,"564,134","1,182,388","12,394,495","1,834,929","7,541,234","2,707,688","508,041"
350,"568,832","1,475,562","12,958,136","16,735,638","7,666,533","2,797,982","1,254,179"
350,"573,532","314,677","10,217,059","1,403,948","5,647,634","2,024,145","-95,246"
350,"578,234","941,208","10,072,373","13,958,017","5,094,209","1,710,878","469,867"
350,"582,938","1,407,206","9,277,563","12,480,109","5,087,602","1,880,104","816,942"
350,"587,644","112,681","7,008,142","11,059,241","3,458,627","877,091","-404,712"
350,"592,352","540,519","6,417,685","9,773,372","3,261,195","1,273,316","192,035"
350,"597,062","-645,518","6,470,422","8,217,806","3,209,132","620,425","-177,877"
350,"601,775","689,716","6,238,528","8,710,771","3,636,079","135,732","571,261"
350,"606,489","457,347","5,464,656","7,088,207","3,075,696","873,611","834,128"
350,"611,205","-162,335","4,575,757","5,995,901","3,485,809","559,264","-50,359"
350,"615,923","30,805","4,909,795","6,432,079","3,398,892","1,162,639","227,001"
350,"620,644","453,288","3,933,401","5,411,626","1,542,401","1,049,232","391,129"
350,"625,366","417,732","3,706,859","4,806,451","2,558,557","292,836","480,018"
350,"630,089","87,164","4,285,629","4,872,856","2,679,214","1,394,428","425,022"
350,"634,815","72,469","3,190,896","4,463,179","2,252,665","766,738","108,342"
350,"639,543","-129,991","183,518","3,049,875","1,490,541","210,989","-38,641"
350,"644,272","261,471","2,641,192","3,590,451","2,119,474","801,908","110,355"
350,"649,003",669,"2,598,961","3,454,951","154,011","946,755","-262,929"
350,"653,736","111,179","1,815,152","2,440,739","1,028,533","693,006","-718,025"
350,"658,47","-115,578","360,861","2,060,525","971,309","-2,772","-705,411"
350,"663,206","208,027","2,052,518","2,718,992","1,059,689","645,462","-344,926"
350,"667,944","397,561","2,212,369","2,699,116","1,326,955","1,234,272","630,092"
350,"672,683","47,247","1,693,679","1,363,301","916,208","775,528","-281,744"
350,"677,424","46,776","1,021,964","1,567,582","663,899","22,702","-357,474"
350,"682,166",0,0,0,0,0,0
350,"686,91",0,0,0,0,0,0
350,"691,656",0,0,0,0,0,0
350,"696,403",0,0,0,0,0,0
350,"701,151",0,0,0,0,0,0
350,"705,901",0,0,0,0,0,0
350,"710,652",0,0,0,0,0,0
350,"715,404",0,0,0,0,0,0
350,"720,158","429,183","348,859","1,338,162","26,849","-506,715","856,781"
350,"724,913","-1,007,532","214,646","593,868","-193,331","-301,706","-1,251,303"
350,"729,669","-521,691","547,608","-55,645","354,917","437,236","-137,828"
350,"734,427","195,504","613,847","501,913","585,167","-55,407","251,089"
350,"739,185","541,106","1,164,782","1,164,289","96,575","456,197","1,107,601"
350,"743,945","-608,592","519,484","-30,256","229,516","229,673","-463,737"
350,"748,706","73,327","87,865","673,902","-46,877","-351,724","322,197"
350,"753,468","-44,929","209,445","1,166,513","119,404","-1,016,916","179,317"
350,"758,231","403,304","1,418,084","160,194","1,110,184","618,867","1,110,347"
350,"762,995","-94,997","30,031","654,544","185,656","-282,614","-63,959"
350,"767,761","449,421","800,996","2,110,036","127,918","-284,832","385,555"
350,"772,527","-770,429","353,665","995,179","1,154,911","545,817","-384,501"
350,"777,294","-331,939","33,987","1,263,649","897,624","-298,055","-32,351"
350,"782,062","104,776","1,686,066","2,021,562","161,773","1,113,921","38,408"
350,"786,831","-32,451","-67,001","2,044,709","1,006,083","2,885","729,508"
350,"791,601","-555,218","1,148,138","1,043,196","765,004","765,171","383,299"
350,"796,371","1,112,816","2,043,277","3,722,906","1,791,208","1,148,087","290,025"
350,"801,143","419,893","1,807,916","114,623","1,783,653","749,817","617,867"
350,"805,915","843,134","2,671,913","2,912,991","1,767,992","1,614,072","1,173,884"
350,"810,688","4,463","63,952","1,431,611","132,774",734,"661,078"
350,"815,461","66,573","1,256,332","1,123,298","176,644","418,738","-17,552"
350,"820,236","-618,961","416,589","10,766","-134,714","-244,642","-486,722"
350,"825,011","22,873","772,005","837,572","551,155","-42,912","595,389"
340,"246,67",0,0,0,0,0,0
340,"251,159",0,0,0,0,0,0
340,"255,652",0,0,0,0,0,0
340,"260,149",0,0,0,0,0,0
340,"264,65",0,0,0,0,0,0
340,"269,154",0,0,0,0,0,0
340,"273,662",0,0,0,0,0,0
340,"278,174",0,0,0,0,0,0
340,"282,689",0,0,0,0,0,0
340,"287,208",0,0,0,0,0,0
340,"291,73",0,0,0,0,0,0
340,"296,256",0,0,0,0,0,0
340,"300,786",0,0,0,0,0,0
340,"305,319",0,0,0,0,0,0
340,"309,855",0,0,0,0,0,0
340,"314,395",0,0,0,0,0,0
340,"318,939",0,0,0,0,0,0
340,"323,486",0,0,0,0,0,0
340,"328,036",0,0,0,0,0,0
340,"332,59",0,0,0,0,0,0
340,"337,147",0,0,0,0,0,0
340,"341,708",0,0,0,0,0,0
340,"346,272",0,0,0,0,0,0
340,"350,839","-1,284,022","186,847","8,239,601","658,337","2,367,007","2,082,178"
340,"355,409","-1,072,229","726,699","13,833,525","9,126,685","3,106,368","2,692,972"
340,"359,983","-843,427","2,148,524","19,109,747","12,964,459","5,087,284","3,159,299"
340,"364,56","-1,064,643","3,903,923","268,798","16,541,354","6,568,963","5,901,242"
340,"369,14",-864,"7,531,479","3,642,802","22,301,223","9,426,984","8,117,835"
340,"373,724","-1,686,369","10,274,387","48,759,552","30,381,334","10,365,486","1,157,399"
340,"378,31","-405,599","1,312,488","65,418,659","37,937,775","14,965,582","16,165,471"
340,"382,9","-7,437,367","16,250,884","8,231,287","48,983,421","1,892,668","18,899,526"
340,"387,493","-3,585,141","24,211,298","103,913,282","60,193,781","23,683,163","24,420,973"
340,"392,089","-903,095","34,399,628","124,244,072","6,902,243","27,037,911","27,281,243"
340,"396,689","1,026,296","39,724,372","138,591,833","77,206,788","28,847,503","28,629,855"
340,"401,291","143,159","4,532,006","152,603,175","85,386,411","31,983,571","29,969,196"
340,"405,896","1,756,055","50,049,813","165,599,802","92,708,964","33,186,079","3,058,004"
340,"410,505","2,531,404","54,504,319","177,443,168","98,682,243","36,992,695","3,250,214"
340,"415,116","2,172,123","56,928,442","186,368,998","101,765,974","37,418,528","32,490,787"
340,"419,731","2,820,349","58,767,441","18,726,143","102,696,848","36,951,698","305,622"
340,"424,348","2,732,994","58,716,795","188,243,889","10,327,177","36,244,455","28,652,007"
340,"428,968","2,487,019","59,048,957","18,585,783","100,261,595","36,434,528","27,331,538"
340,"433,592","3,050,066","57,377,945","183,424,123","97,636,945","35,135,672","25,648,323"
340,"438,218","243,017","55,286,205","176,736,929","95,910,786","34,398,089","23,655,598"
340,"442,847","2,823,179","53,604,321","168,552,643","91,496,694","3,164,517","21,187,659"
340,"447,479","1,940,318","4,941,886","1,580,567","85,069,795","29,914,667","18,926,292"
340,"452,114","2,215,372","46,941,817","146,892,982","80,011,356","2,781,803","17,595,502"
340,"456,751","2,344,682","43,556,928","136,740,425","73,355,143","26,541,284","14,915,165"
340,"461,392","1,853,255","40,939,059","125,704,743","68,130,368","24,013,857","14,518,692"
340,"466,035","1,800,159","36,933,702","115,677,472","62,440,015","21,198,166","11,550,014"
340,"470,681","1,782,346","33,702,491","104,622,108","57,351,783","19,261,589","10,750,899"
340,"475,329","2,201,773","31,152,286","95,445,538","50,820,254","17,898,436","9,364,318"
340,"479,98","185,514","27,700,701","85,461,238","460,489","16,514,809","8,238,895"
340,"484,634","1,454,097","24,873,648","77,693,852","42,168,641","14,563,463","7,634,629"
340,"489,291","1,352,744","23,289,806","7,057,813","37,164,381","12,713,017","5,848,742"
340,"493,95","1,226,846","2,078,085","62,741,321","33,633,863","11,671,408","52,572"
340,"498,612","1,158,382","19,058,426","58,061,158","30,888,651","10,502,124","516,132"
340,"503,276","1,386,681","16,526,579","5,191,138","27,746,403","9,447,678","3,728,548"
340,"507,943","1,046,975","15,350,458","47,286,446","2,494,306","837,027","3,722,896"
340,"512,612","687,579","13,902,062","42,337,871","2,261,783","7,888,686","3,309,985"
340,"517,284","826,584","1,288,158","37,909,427","19,942,898","6,445,592","3,090,769"
340,"521,959","878,917","11,955,506","34,433,271","18,379,075","5,983,302","2,614,638"
340,"526,635","577,053","10,242,581","30,425,876","16,692,303","5,764,268","2,235,436"
340,"531,314","544,288","9,507,256","27,678,212","15,384,873","4,855,966","1,419,998"
340,"535,996","514,704","9,077,963","25,552,367","14,159,162","5,094,222","2,300,321"
340,"540,68","7,365","7,931,265","22,489,601","12,189,084","4,626,925","2,277,609"
340,"545,366","1,068,103","7,183,394","21,052,441","11,116,332","4,140,818","1,428,129"
340,"550,055","600,957","6,376,035","18,704,078","9,754,394","3,185,407","708,968"
340,"554,746","348,291","5,607,723","16,362,128","9,318,175","3,278,162","1,428,174"
340,"559,439","165,401","5,285,089","15,559,696","8,362,711","2,843,138","847,967"
340,"564,134","316,134","4,325,932","13,931,763","7,432,638","2,663,878","855,555"
340,"568,832","1,000,847","443,245","12,694,601","7,197,272","246,991","1,094,086"
340,"573,532","-249,705","2,363,277","10,741,204","590,432","1,293,882","-21,516"
340,"578,234","1,371,418","4,168,295","10,868,599","5,744,646","2,353,373","1,003,573"
340,"582,938","721,783","3,585,273","1,015,706","5,197,027","2,045,042","935,185"
340,"587,644","-256,418","2,589,627","8,290,124","3,939,426","105,765","-335,121"
340,"592,352","53,527","2,278,374","7,202,095","3,324,924","1,524,559","316,753"
340,"597,062","-120,248","2,976,411","6,523,851","3,831,344","1,057,738","59,423"
340,"601,775","100,836","2,480,131","6,665,505","3,303,381","805,983","24,171"
340,"606,489","959,088","2,200,956","5,859,283","3,521,435","1,101,042","999,241"
340,"611,205","473,766","2,551,501","5,486,517","3,823,192","119,293","473,248"
340,"615,923","-124,441","1,816,369","5,106,887","2,836,168","104,389","168,103"
340,"620,644","951,928","1,985,784","5,250,704","2,701,157","1,394,455","740,675"
340,"625,366","8,576","1,600,436","4,581,222","3,090,657","512,231","533,503"
340,"630,089","-454,473","1,599,661","3,821,399","1,705,905","82,079","-129,874"
340,"634,815","480,613","1,286,688","3,635,464","2,091,041","1,242,578","153,927"
340,"639,543","-132,465","436,491","2,687,092","1,944,431",-672,"-482,842"
340,"644,272","-398,863","1,419,394","2,967,583","1,661,702","709,641","222,218"
340,"649,003","294,073","925,793","3,133,149","166,886","812,608","-44,212"
340,"653,736","-207,499","435,833","1,674,072","779,425","435,413","-276,409"
340,"658,47","-30,364","-326,999","1,878,904","1,554,332","416,523","-1,000,917"
340,"663,206",0,0,0,0,0,0
340,"667,944",0,0,0,0,0,0
340,"672,683",0,0,0,0,0,0
340,"677,424",0,0,0,0,0,0
340,"682,166",0,0,0,0,0,0
340,"686,91",0,0,0,0,0,0
340,"691,656",0,0,0,0,0,0
340,"696,403",0,0,0,0,0,0
340,"701,151","104,018","38,901","750,891","699,296","854,877","-491,354"
340,"705,901","183,995","-369,468","998,789","-237,725","-27,123","-816,847"
340,"710,652","-88,335","267,717","240,717","347,674",202,"34,776"
340,"715,404","325,824","-108,646","758,805","623,455","-596,808","54,133"
340,"720,158","110,392","302,462","959,748","-464,716","-793,917","631,284"
340,"724,913",-696,"-56,538","471,258","276,847","-279,182","-1,057,852"
340,"729,669","-533,596","225,471","646,349","365,801","506,248","309,693"
340,"734,427","228,731","-228,744","125,582","599,468","85,583","28,449"
340,"739,185","29,215","116,386","580,512","406,529","-11,591","203,429"
340,"743,945","208,577","505,091","1,126,557","771,447","83,085","297,679"
340,"748,706","391,901","121,365","812,094","962,343","572,094","872,416"
340,"753,468","-30,087","399,624","1,931,453","552,707","-520,318","1,165,952"
340,"758,231","220,242","-32,106","785,881","30,684","-284,128","-189,657"
340,"762,995","-418,376","-899,103","-98,848","221,348","734,006","-546,749"
340,"767,761","-65,385","65,712","1,047,011","1,963,393","-425,272",256
340,"772,527","-461,014","-263,266","1,117,412","887,592","723,525","-65,767"
340,"777,294","-204,627","-613,482","1,701,881","1,498,052","-306,548","-136,227"
340,"782,062","346,351","760,182","1,999,377","1,965,321","760,052","105,498"
340,"786,831","-1,065,858","-81,676","673,078","673,285","141,495","531,635"
340,"791,601","429,416","57,206","1,959,579","1,497,336","1,212,893","678,921"
340,"796,371","256,803","366,639","1,867,833","120,887","403,037","146,448"
340,"801,143","-474,277","813,023","135,321","1,533,986","564,352","406,364"
340,"805,915","385,657","1,108,316","2,257,666","1,310,809","1,085,453","589,054"
340,"810,688","385,149","452,912","1,399,918","791,205","1,129,813","723,628"
340,"815,461","882,527","340,448","1,558,361","1,152,644","859,559","115,007"
340,"820,236","-113,697","315,169","427,112","427,303","156,838","-68,828"
340,"825,011","13,629","497,642","1,579,701","8,583","294,439","52,005"
330,"246,67",0,0,0,0,0,0
330,"251,159",0,0,0,0,0,0
330,"255,652",0,0,0,0,0,0
330,"260,149",0,0,0,0,0,0
330,"264,65",0,0,0,0,0,0
330,"269,154",0,0,0,0,0,0
330,"273,662",0,0,0,0,0,0
330,"278,174",0,0,0,0,0,0
330,"282,689",0,0,0,0,0,0
330,"287,208",0,0,0,0,0,0
330,"291,73",0,0,0,0,0,0
330,"296,256",0,0,0,0,0,0
330,"300,786",0,0,0,0,0,0
330,"305,319",0,0,0,0,0,0
330,"309,855",0,0,0,0,0,0
330,"314,395",0,0,0,0,0,0
330,"318,939",0,0,0,0,0,0
330,"323,486",0,0,0,0,0,0
330,"328,036",0,0,0,0,0,0
330,"332,59",0,0,0,0,0,0
330,"337,147",0,0,0,0,0,0
330,"341,708","-2,015,537","-1,304,267","1,927,865","259,324","1,022,914","531,453"
330,"346,272","-1,911,915","-969,948","5,292,896","5,423,058","1,580,772","1,603,738"
330,"350,839","-1,707,255","-613,226","8,939,209","1,027,129","4,215,803","2,358,078"
330,"355,409","-1,879,582","519,379","14,316,268","12,715,209","5,049,953","3,718,493"
330,"359,983","-1,595,029","-56,366","19,408,492","17,705,376","6,937,379","5,502,054"
330,"364,56","-5,713,667","-3,168,066","23,833,682","20,469,504","8,325,069","6,648,813"
330,"369,14","-8,898,916","-5,268,602","30,014,183","26,689,145","11,902,779","10,963,517"
330,"373,724","-823,846","-200,761","45,497,004","36,751,966","16,310,879","15,210,167"
330,"378,31","-2,510,033","5,545,173","63,473,243","50,972,637","21,007,029","20,863,012"
330,"382,9","-950,034","9,073,697","81,833,191","6,292,907","25,737,068","25,489,679"
330,"387,493","1,393,724","12,985,787","100,425,851","76,187,852","3,202,549","31,955,347"
330,"392,089","457,538","14,481,356","114,645,489","87,259,338","35,785,453","35,353,351"
330,"396,689","6,551","16,196,924","124,763,963","92,831,239","3,790,887","38,342,191"
330,"401,291","220,511","18,313,909","133,544,018","100,672,038","40,517,281","38,735,748"
330,"405,896","131,114","19,155,749","14,487,367","107,414,511","43,247,354","39,965,611"
330,"410,505","743,129","21,609,206","150,532,656","1,123,252","46,117,213","41,628,993"
330,"415,116","1,055,566","22,093,012","151,724,577","113,968,399","45,618,524","40,657,032"
330,"419,731","357,162","21,157,721","152,279,816","112,190,214","45,349,338","39,110,155"
330,"424,348","708,704","21,675,199","149,016,962","110,568,125","43,318,734","35,722,251"
330,"428,968","242,907","20,069,742","14,362,608","106,234,444","41,915,332","32,648,547"
330,"433,592","1,306,262","20,117,859","140,064,417","102,831,105","39,104,121","31,486,646"
330,"438,218","547,825","18,841,711","13,320,345","9,640,646","39,020,926","29,377,797"
330,"442,847","582,729","1,744,031","124,607,978","90,616,337","35,785,951","25,808,177"
